code,name,brand,model,category,supplier_id,purchase_price,retail_price,active,barcode,old_id
VS10843,حوض وجه معلق -80 سم,سانيتاري واير,9911,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,350.000,700.000,t,,310004289
PS20531,علاقة مناشف زوجية أسود,سانيتاري ويرز,,علاقة مناشف,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,80.000,140.000,t,,310003602
ALVM50061,مطول سيفون حوض الوجه 30سم كروم,فينوس,,ملحقات أحواض مغاسل,0dafba13-51f2-fc5a-eab7-f16d55bcce40,23.000,35.000,t,,210003521
VS10049,حوض وجه معلق 80 سم أبيض مع خلاط مع سيفوني,كورنات,,حوض وجه معلق,081276dc-6952-a613-dc62-614b51522ad0,250.000,480.000,t,,210003354
AASB30141,حاملة فوط كروم,سانيتاري ويرز,AVATAR,اكسسوارات,ff3ad10c-136f-2eb9-510b-510058532e8d,40.000,95.000,t,,310002990
EL10018,حوض مطبخ ستانلس ستيل   304 50.5*55 كروم,أسيل,AS 383,حوض مطبخ ستانلس ستيل,f68c4a72-8eb2-7563-07ad-b344ff9fe960,345.000,490.000,t,,310002623
ALVM50031,سيفون حوض الوجه كروم,سانيتاري ويرز,JR079-49ZINC-SQ,سيفون حوض الوجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,75.000,150.000,t,,310002869
PA3096,مسمارحرف L6,الشركة العالمية للتصدير و الإستيراد,,مسمار,4db58ef5-0e02-ae07-fc14-5629c40b7689,0.105,0.250,t,,210004451
MA20125,خلاط حوض المطبخ سحاب كروم,بريمكس,6214D,خلاط حوض المطبخ سحاب,0dafba13-51f2-fc5a-eab7-f16d55bcce40,213.000,300.000,t,,210002721
ML10008,خلاط حوض وجه أسود,توريما,VELVET 8V330BB-093,خلاط حوض وجه,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,425.000,600.000,t,,210002591
PLSA0101,وردة كروم,رايمر,,وصلة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,2.950,5.000,t,,210004262
ARSB80439,سماعة دوش مع طوبو كروم,ستار سانيتار,02-204,سماعة دوش,f330aa66-9a8a-90ee-d535-6c68ff14b0de,24.500,75.000,t,,210004907
PE30187,لصقة مع مجفف 200 مل,أويستار,FS-011,المواد اللاصقة و العازلة,4db58ef5-0e02-ae07-fc14-5629c40b7689,11.500,12.000,t,,210003681
LG40939,حوض كواريون كوارتز 100سم,سانيتاري واير,S-100-4,حوض وجه برسلين,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,500.000,900.000,t,,310004065
LG40559,حوض وجه برسلين مشطوف مع رف 80 سم,الشركة العالمية للتصدير و الإستيراد,2708,حوض وجه برسلين,60d7d8a2-1083-abe4-d894-b1c7f3235d40,585.000,950.000,t,,210004076
ML10022,خلاط حوض وجه شلال طويل كروم,سانيتاري واير,XSDD012458,خلاط حوض وجه,081276dc-6952-a613-dc62-614b51522ad0,163.000,350.000,t,,210002605
MT30301,خلاط شطاف أسود,توريما,8G252BB-040,خلاط شطاف,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,325.000,460.000,t,,210003038
CE10452,سخانة فورية مربعة,شارب,RYK-001,سخانة,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,215.000,330.000,t,,310003521
RA30390,ديسكو جرانيت 9'' 230 مم,بوش,,ديسكو منشار دائري,4db58ef5-0e02-ae07-fc14-5629c40b7689,16.500,30.000,t,,210003901
AB10412,خزانة حمام 120*24*20,سانيتاري ويرز,9402,خزانة حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,80.000,250.000,t,,210003169
AM0805,دولاب حمام مع إضاءة لد-80 سم,سانيتاري ويرز,9922,دولاب حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,630.000,1000.000,t,,310004225
MDE50003,خلاط دوش مدفون مع مصب وقصبة وكسكاس ذهبي,فرامو,HO211ORO,خلاط دوش مدفون,f9f6d83d-5b9d-2d22-c42a-21b487031fad,1650.000,1950.000,t,,310002605
ML10126,خلاط حوض وجه 2 فتحات كروم,سانيتاري واير,,خلاط حوض وجه,081276dc-6952-a613-dc62-614b51522ad0,110.000,300.000,t,,310003202
AASB30167,حاملة فوط أسود,KBM,8102,اكسسوارات,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,27.700,80.000,t,,310003019
AASB30082,حاملة ورق ناعم أسود,سانيتاري ويرز,2668,اكسسوارات,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,30.000,60.000,t,,310002934
PS20923,علاقة ملابس رباعية,سانيتاري ويرز,WL-22,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,35.000,60.000,t,,310004047
PA30051,قشارة أسلاك كهرباء,الشركة العالمية للتصدير و الإستيراد,,مجموعة أدوات كهربائية,4db58ef5-0e02-ae07-fc14-5629c40b7689,7.500,15.000,t,,210004369
ARSB82122,كسكاس دوش دائري 250*250 مم مع قصبة اسود,ليمكس,LY2677R,كسكاس دوش,f592fa51-d431-40c9-f38d-39cdf4092eb2,185.000,300.000,t,,210004488
AM0698,دولاب مع حوض وجه مع مراية حمام 60 سم,بن أمور,60-C,دولاب حمام,ac78bb51-d153-70a3-ad89-bdb50a8537eb,180.000,950.000,t,,310003806
ATWC50191,مثبت مقعد أرضي حرف L,سانيتاري ويرز,RUDEX,ملحقات مقاعد,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.500,10.000,t,,310003284
TO9053,مفتاح ربط رقم13 مم,الشركة العالمية للتصدير و الإستيراد,AC18693,مفاتيح,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.500,10.000,t,,210004378
ML30275,مرايا حمام مع إضاءة لد 80*60 سم,كاي بي ام,ML_002,مراية مضيئة,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,70.000,125.000,t,,210003005
EL50231,ڨويدة 30 متر,الشركة العالمية للتصدير و الإستيراد,,ملحقات الكهرباء,4db58ef5-0e02-ae07-fc14-5629c40b7689,35.000,45.000,t,,210003724
PA30432,ڨوانطي,فندر,,قفازات,4db58ef5-0e02-ae07-fc14-5629c40b7689,15.500,25.000,t,,210003943
PD20889,حاجز دوش 100 * 190 سم 8مم  أسود,سانيتاري ويرز,PF-40-12/100,حاجز دوش,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,465.000,700.000,t,,310004034
ML30796,مرايا حمام ضد البخار مع إضاءة لد 80*100 سم,سانيتاري ويرز,4015,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,180.000,270.000,t,,310003907
WS10165,مقعد معلق تورنيدو أبيض,ب.أمور,SH-024,مقعد معلق,56855bde-1190-92a2-afb0-419a9650977f,390.000,700.000,t,,210002869
ML30280,مرايا حمام مع إضاءة لد 80*60 سم,كاي بي ام,ML_009,مراية مضيئة,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,77.600,125.000,t,,210003008
ML30109,مرايا حمام مع إضاءة لد 80*60 سم,سانيتاري ويرز,9126C,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,100.000,250.000,t,,210004270
ML10247,خلاط حوض وجه اسود,ليسو,B19-133,خلاط حوض وجه,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,115.000,180.000,t,,210004656
RA30034,"مثلث 1.5"" 90°",الرطيل,جي أم GM,مثلث,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.250,8.000,t,,210003448
PA30501,بونتة 20 * 450 مم,الشركة العالمية للتصدير و الإستيراد,,أدوات الثقب,4db58ef5-0e02-ae07-fc14-5629c40b7689,12.500,20.000,t,,210004017
ARSB80853,سماعة دوش دائرية مع طوبو كروم,بن أمور,مجموعة بن عمر,سماعة دوش,ac78bb51-d153-70a3-ad89-bdb50a8537eb,50.000,120.000,t,,310004301
ML30370,مرايا حمام مع إضاءة لد 80*60 سم,سانيتاري ويرز,1442,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,105.000,170.000,t,,210004193
PE30526,طلاء زيتي 850 غ أبيض مطفي,دهانات المدينة مصراتة,طلاء زيتي,الحديد,f330aa66-9a8a-90ee-d535-6c68ff14b0de,19.400,30.000,t,,210005060
EL50010,علبة كهرباء دائرية,فاندي,F0014,اللوحات الكهربائية والقواطع و العلب,06d20f1c-34a0-e014-64db-92734ce57411,0.200,1.000,t,,210004229
ARSB80361,مخرج شطاف كروم,بضائع أوروبية,230E,مخرج شطاف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,37.500,70.000,t,,210003106
PE30214,شفاط ابيض,ABM,M6,مثقاب كهربائي,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,54.500,140.000,t,,210004621
MD20163,خلاط دوش أسود,سانيتاري ويرز,2308070,خلاط دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,85.000,160.000,t,,310003012
PS20048,علاقة مناشف كروم,فينوس,ST-07,علاقة مناشف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,285.000,400.000,t,,210003489
AM0963,دولاب حمام -70 سم,بن أمور,DS83-70,دولاب حمام,3b74be9f-643f-cd77-2128-39d8b10170c9,300.000,650.000,t,,310004433
RFP1432,"فسيبلي خلاط (2طرف) ""1/2 أنثى 50سم",سانيتاري ويرز,,فسيبلي,5ab52856-ad90-444c-7e94-fd714235d708,20.000,35.000,t,,210003192
PE30323,كولة 118 مل,الشركة العالمية للتصدير و الإستيراد,,المواد اللاصقة و العازلة,4db58ef5-0e02-ae07-fc14-5629c40b7689,11.500,20.000,t,,210003822
ML30133,مرايا حمام مع إضاءة لد 80*60 سم,كاي بي ام,ML_018,مراية مضيئة,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,92.500,150.000,t,,310003209
MT30995,خلاط شطاف كروم,أيولي,9225-100 KING,خلاط شطاف,e2471349-f041-76d6-af3b-07b14234b9a8,235.000,350.000,t,,310004465
MA20906,خلاط حوض المطبخ مولة أسود لامع,بن أمور,B.AMOR022,خلاط حوض المطبخ سحاب,f3749abe-ab61-138e-bb47-655f16ecc625,430.000,650.000,t,,310004367
ARSB80799,شطاف ظغط مربعة مع طوبو كروم معا مخرج شطافة,اي ار بي,121101,شطاف,dd2fc8ac-5717-c00a-07b0-627c341c4a46,120.000,250.000,t,,210004849
SI10389,سلكون  280 غرام أبيض,SOMA FLX,SE218,سلكون,51882a69-3ac9-cde2-37e3-64e2b7daae96,9.167,15.000,f,,210004836
MDE50829,خلاط دوش مدفون ايدج ذهبي,توريما,8E01033-093,خلاط دوش مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,755.000,1100.000,f,,310003950
EL10885,حوض مطبخ ستانلس ستيل   65*45 رصاصي,ب.أمور,Monastir,حوض مطبخ ستانلس ستيل,0b31d558-d145-3aaf-232e-dad3cc8669b6,255.000,400.000,t,,310004339
ML30787,مرايا حمام ضد البخار مع إضاءة لد 80*60 سم,سانيتاري ويرز,4003,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,105.000,170.000,t,,310003898
PLSA0240,"مخفض أنثى ""1/2 ""3/8 كروم",سانيتاري ويرز,SASSI,وصلة,5ab52856-ad90-444c-7e94-fd714235d708,4.750,7.125,t,,310003351
PE30067,طلاء بخاخ داخلي و خارجي أسود لامع,إس كيو إل أو,,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,5.721,10.000,t,,210003387
PLSA0130,مطول 1/2*20 مم كروم,سانيتاري ويرز,,وصلة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,6.950,13.000,t,,310003355
ME10810,خلاط حوض المطبخ شجرة كروم,أيولي,QUICK 4646,خلاط حوض المطبخ شجرة,e2471349-f041-76d6-af3b-07b14234b9a8,187.500,300.000,t,,310003431
PE30544,لصقة دبل فيس 3 سم 5متر,الشركة العالمية للتصدير و الإستيراد,,المواد اللاصقة و العازلة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,5.500,12.000,t,,210005078
MD20996,خلاط دوش مع سماعة كروم,أيولي,9210 KING,خلاط دوش,e2471349-f041-76d6-af3b-07b14234b9a8,330.000,500.000,t,,310004466
MC10479,مجرى 55سم *7 سم كروم,بيورا,DL-03-55,مجرى,f9f6d83d-5b9d-2d22-c42a-21b487031fad,257.000,320.000,t,,210003253
ARSB80345,مصب دوش بدون تحويلة متحرك كروم,سانيتاري ويرز,VIGAROO SP80011,مصب دوش,2e234c5a-ae37-77f1-3c02-d40e664e7d50,145.000,230.000,t,,310002861
VE30153,حوض وجه تحت الرخام أبيض -50سم,ايجا فتريفاي,PINARA 91561,حوض تحت الرخام,e47ac07e-2763-bc83-6cf2-c39bb577a1f9,121.000,200.000,t,,310003229
MA20922,خلاط حوض المطبخ سحاب رصاصي مطفي,بن أمور,B.AMOR035,خلاط حوض المطبخ سحاب,f3749abe-ab61-138e-bb47-655f16ecc625,160.000,270.000,t,,310004383
PSB10825,دولاب حمام حوض مع مرايا لد -90 سم,سانيتاري ويرز,6105,طقم حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,890.000,0.000,t,,310003438
PA30198,منفاخ هواء كهربائي 600 وات,اي بي سي,AC-002,قطع غيار واكسسوارات معدات الحديقة,193a3d2d-d39f-6712-72cb-c5f247087645,70.000,0.000,t,,210003692
MLE40017,خلاط حوض وجه مدفون مع مَصَب أسود,فرامو,HO244NO/22,خلاط حوض وجه مدفون,3371605a-058e-4bf1-07a5-d157c54ae58f,1250.000,1550.000,t,,310002693
WS10818,مقعد معلق كبير بلس سايز ملحوم تورنيدو أبيض,ب.أمور,LT-131E-UQ3,مقعد معلق,77d76dcb-7fe6-a4b4-4998-83b869291b06,505.000,950.000,t,,310004239
ML30499,مرايا حمام مع إضاءة لد 80*60 سم,سانيتاري ويرز,SYC013,مراية مضيئة,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,120.000,220.000,t,,210005030
PA30214,كلاب 180 مم,الشركة العالمية للتصدير و الإستيراد,NWS 131-12-180,كماشة القطع,4db58ef5-0e02-ae07-fc14-5629c40b7689,75.000,100.000,t,,210003707
AASB30114,رف زاوية زوجي كروم,سانيتاري ويرز,1162-2,اكسسوارات,b79e7abc-51e1-263e-7d9c-8207fbd25aaf,45.000,90.000,t,,310002963
AASB30102,موزع صابون كروم,ونكو,24587100,اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,20.000,60.000,t,,310002951
CC10330,صليبة بيضاء 2.5ملي,الشركة العالمية للتصدير و الإستيراد,,كولة بلاط أرضيات,f330aa66-9a8a-90ee-d535-6c68ff14b0de,6.850,10.000,t,,210004768
PE30530,بونتة حديد رقم 8,سانيتاري واير,,مثقاب كهربائي,f330aa66-9a8a-90ee-d535-6c68ff14b0de,8.500,15.000,t,,210005064
PA30587,سلسلة ترية (1 متر),الشركة العالمية للتصدير و الإستيراد,,خيط، حبل,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.667,5.000,t,,210004105
LG40189,حوض وجه برسلين مشطوف 80 سم,ليسو,A2080C,حوض وجه برسلين,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,300.000,500.000,t,,210004585
ME10282,خلاط حوض المطبخ شجرة كروم,ARB,KILC046LYC00,خلاط حوض المطبخ شجرة,dd2fc8ac-5717-c00a-07b0-627c341c4a46,237.500,380.000,t,,210004703
RA30451,"ديسكو حديد 9"" 230 مم",كداس,ايما,ديسكو منشار دائري,f330aa66-9a8a-90ee-d535-6c68ff14b0de,9.250,15.000,t,,210004968
ART0005,مصب دوش مع تحويلة كروم,رايمر,91MD,مصب دوش,5bd59cc2-f915-90b2-5eb0-3ec705744a94,215.000,430.000,t,,210004311
PE30112,ماصة 1 كغ,اي بي سي,AC18725,مطرقة - ماصة,4db58ef5-0e02-ae07-fc14-5629c40b7689,12.000,20.000,t,,210003579
VS10825,حوض وجه معلق -100 سم,سانيتاري واير,9928,حوض وجه معلق,f68c4a72-8eb2-7563-07ad-b344ff9fe960,450.000,750.000,t,,310004250
SA10232,طقم اكسسوار كروم,سانيتاري ويرز,HW-202,طقم اكسسوارات,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,125.000,220.000,t,,210004639
MT30010,خلاط شطاف مع شطاف أسود,نابولي,Z-9000N BK-14,خلاط شطاف,b3c3c120-ea64-9a00-f068-5896d8f5926d,66.000,130.000,t,,310002791
EL10884,حوض مطبخ ستانلس ستيل   65*45 أسود,ب.أمور,Monastir,حوض مطبخ ستانلس ستيل,0b31d558-d145-3aaf-232e-dad3cc8669b6,260.000,400.000,t,,310004338
ML10241,خلاط حوض وجه كروم,توريما,EDGE 8E33011-093,خلاط حوض وجه,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,395.000,600.000,t,,210004650
AETS20378,تفلون سائل 15ml,سانيتاري ويرز,,ملحقات عوازل صحية,803eabee-b81f-7acb-eb64-b2cae128a7cb,6.900,15.000,t,,210004825
MTE60030,خلاط شطاف مدفون كروم,فرامو,NM206CR,خلاط شطاف مدفون,f9f6d83d-5b9d-2d22-c42a-21b487031fad,137.500,200.000,t,,310002707
AASB30120,صابونية أسود,ونكو,BOSIO BLACK,اكسسوارات,081276dc-6952-a613-dc62-614b51522ad0,18.750,75.000,t,,310002969
ARSB80205,مخرج شطاف مع علاق كروم,سانيتاري ويرز,990,مخرج شطاف,,15.500,45.000,t,,310003066
RFP1991,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 50سم",فانسكي,vip,فسيبلي,95d22529-eb35-a000-949b-cc311fec737c,18.000,20.000,t,,310004461
ML10082,خلاط حوض وجه كروم,جي اف مارك,6-011D,خلاط حوض وجه,60d7d8a2-1083-abe4-d894-b1c7f3235d40,330.000,500.000,t,,310002736
PA30064,مفك سالب,سانيتاري ويرز,193010,مفك البراغي يدوي,4db58ef5-0e02-ae07-fc14-5629c40b7689,4.100,10.000,t,,210004391
MA20120,خلاط حوض المطبخ دبل سحاب أسود,سانيتاري ويرز,XSDD010582,خلاط حوض المطبخ سحاب,081276dc-6952-a613-dc62-614b51522ad0,180.000,450.000,t,,210002716
WS10816,مقعد معلق ملحوم تورنيدو أبيض,ب.أمور,LT-093E-UQ3,مقعد معلق,77d76dcb-7fe6-a4b4-4998-83b869291b06,435.000,750.000,t,,310004237
ML10160,خلاط حوض وجه كروم,سانيتاري ويرز,FIR-79,خلاط حوض وجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,61.000,125.000,t,,310003009
MA20006,خلاط حوض المطبخ سحاب كروم,يولي,,خلاط حوض المطبخ سحاب,0dafba13-51f2-fc5a-eab7-f16d55bcce40,210.000,330.000,t,,210002734
PA30542,مسمارخشب رقم 6 (100غ),الشركة العالمية للتصدير و الإستيراد,,مسمار,4db58ef5-0e02-ae07-fc14-5629c40b7689,1.075,3.000,t,,210004058
AB10558,خزانة حمام أبيض,سانيتاري ويرز,9716,خزانة حمام,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,300.000,500.000,t,,210005093
PSB10398,حوض وجه مع دولاب حمام مع مراية -65سم,تركي,LIGHT-OAK EKO,طقم حمام,431ac3fd-806d-3b31-7433-0f5bf3af56c7,980.000,840.000,f,,310003453
MT30628,خلاط شطاف مع شطاف 15 سم كروم,بن أمور,مجموعة بن عمر,خلاط شطاف,ac78bb51-d153-70a3-ad89-bdb50a8537eb,120.000,200.000,t,,310003736
PS21117,علاقة مناشف كروم,ليسو,wl75,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,195.000,350.000,t,,310004620
ARSB80316,مخرج شطاف مع علاق كروم,سلارنو,HR-M09,مخرج شطاف,dc6e5eb0-a2c4-7fc8-161c-528f389f29cc,28.000,60.000,t,,210003053
PE30895,لصقة مع مجفف 400 مل,سانيتاري واير,,المواد اللاصقة و العازلة,f330aa66-9a8a-90ee-d535-6c68ff14b0de,13.500,20.000,t,,210004512
ML10001,خلاط حوض وجه كروم,توريما,MERIDA,خلاط حوض وجه,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,490.000,700.000,t,,210002585
ELC2001,قرجوطة 19مم *50 م,فاندي,F0022,قراجيط الكهرباء,06d20f1c-34a0-e014-64db-92734ce57411,29.000,35.000,t,,210004220
MDE50823,خلاط دوش مدفون شريحة مربع كروم,توريما,MERIDA 8Q 1011-093,خلاط دوش مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,375.000,570.000,t,,310003942
PE30255,كولة 237 مل,الشركة العالمية للتصدير و الإستيراد,,المواد اللاصقة و العازلة,4db58ef5-0e02-ae07-fc14-5629c40b7689,16.500,25.000,t,,210003748
AM40977,مراية دولاب حمام 60 سم,بن أمور,009-60-F,مراية دولاب,3b74be9f-643f-cd77-2128-39d8b10170c9,150.000,300.000,t,,310004447
PA30412,متر 3م,wehand,,أدوات القياس والتتبع,f330aa66-9a8a-90ee-d535-6c68ff14b0de,4.750,15.000,t,,210004915
PA30380,منقار,الشركة العالمية للتصدير و الإستيراد,COLT,منقار,4db58ef5-0e02-ae07-fc14-5629c40b7689,4.500,15.000,t,,210003891
MC10714,مجرى 40 سم *7 سم كروم,لونج 304,LONG,مجرى,51882a69-3ac9-cde2-37e3-64e2b7daae96,145.000,250.000,t,,310003822
AASB30871,رف زاوية زوجي اسود مطفي,ليمكس,LY 2329 BLACK,اكسسوارات,f592fa51-d431-40c9-f38d-39cdf4092eb2,145.000,200.000,t,,310003992
ARSB80661,مخرج شطاف كروم,بن أمور,B.A01-CA,مخرج شطاف,ac78bb51-d153-70a3-ad89-bdb50a8537eb,30.000,70.000,t,,310003769
RA20209,"تحويلة 4""",سانيتاري ويرز,,وصلة,f9f6d83d-5b9d-2d22-c42a-21b487031fad,2.000,3.000,t,,310003320
PA30098,ڨومة برويطة,الشركة العالمية للتصدير و الإستيراد,,برويطة,4db58ef5-0e02-ae07-fc14-5629c40b7689,75.000,95.000,t,,210003586
AM0825,حوض وجه مع دولاب حمام مع مراية -100 سم,سانيتاري ويرز,9928,دولاب حمام,f68c4a72-8eb2-7563-07ad-b344ff9fe960,1395.000,2000.000,t,,310004248
ART0302,شطاف ظغط دائري مع طوبو كروم,ليسو,,شطاف,3371605a-058e-4bf1-07a5-d157c54ae58f,50.000,120.000,f,,210003799
MT30065,خلاط شطاف مع شطاف أسود,فيرمر,,خلاط شطاف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,180.000,260.000,t,,210002661
AB11025,خزانة حمام مقبض أسود 120*23*20,سانيتاري ويرز,S-01-2,خزانة حمام,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,410.000,620.000,t,,310004496
ML10093,خلاط حوض وجه كروم,سانيتاري ويرز,HUINASI ML2221,خلاط حوض وجه,04237243-dd5f-7582-ba66-b76abde0fd74,47.000,120.000,t,,310002783
MLE40822,خلاط حوض وجه مدفون مع مصب أسود,توريما,BLOG 8G313BB-094,خلاط حوض وجه مدفون,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,895.000,1300.000,t,,310003939
ARSB80527,شطاف ظغط دائري مع طوبو أسود,سانيتاري ويرز,OM-82,شطاف,b254c840-e3dc-aa50-45cc-22c1a82f1d9d,33.500,60.000,t,,310003598
PD20579,حاجز دوش 80*190سم 10مم اطار كروم منقط,,,حاجز دوش,9a9f39af-a0d0-6a64-969d-7baa03e28c4f,595.000,850.000,t,,210005114
PA30419,عصاة بالة,الشركة العالمية للتصدير و الإستيراد,,بالة,4db58ef5-0e02-ae07-fc14-5629c40b7689,14.000,25.000,t,,210003930
VS10943,حوض وجه معلق -80 سم,سانيتاري واير,G011-80,حوض وجه معلق,3b74be9f-643f-cd77-2128-39d8b10170c9,240.000,400.000,t,,310004413
ML10042,خلاط حوض وجه طويل مربع كروم,نيو !,7-8,خلاط حوض وجه,f68c4a72-8eb2-7563-07ad-b344ff9fe960,110.000,170.000,t,,210002626
PE30295,دهان عازل خارجي داخلي كغ3.5 أبيض,سوتينول - الغزالة,سوبرلاتكس,الجدران والسقف,f330aa66-9a8a-90ee-d535-6c68ff14b0de,55.834,65.000,t,,210004500
PS20759,علاقة ملابس سداسية,فينوس,PE-06,علاقة مناشف,0dafba13-51f2-fc5a-eab7-f16d55bcce40,56.000,85.000,t,,310004099
P30110,مضخة ماجن 3/4 حصان ضد التآكل,شمجا,QDX1.5-25-0.55K3-F,مضخة,4db58ef5-0e02-ae07-fc14-5629c40b7689,565.000,590.000,t,,210003598
PA30066,مفك سالب قصير كورة,سانيتاري ويرز,193000,مفك البراغي يدوي,4db58ef5-0e02-ae07-fc14-5629c40b7689,3.500,10.000,t,,210004393
AASB30099,موزع صابون أسود,سانيتاري ويرز,202C BLACK,اكسسوارات,0dafba13-51f2-fc5a-eab7-f16d55bcce40,38.000,70.000,t,,310002948
PD21113,حاجز دوش 10مم اطار كروم منقط 90سم,ليسو,LUD,حاجز دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,640.000,880.000,t,,310004616
ARSB80103,مصب دوش مع تحويلة كروم,دانيال,SK4704CR,مصب دوش,dd2fc8ac-5717-c00a-07b0-627c341c4a46,255.000,335.000,t,,210002808
ARSB80380,كسكاس دوش مربع 250*250 مم مع قصبة ذهبي,ليسو,,كسكاس دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,95.000,170.000,t,,310002838
CD40098,مسطرة دوش زوجية مربعة كروم,سانيتاري ويرز,,مسطرة دوش,f68c4a72-8eb2-7563-07ad-b344ff9fe960,345.000,520.000,t,,210002694
ML10059,خلاط حوض وجه  15 سم كروم,شيزا,MELLOW,خلاط حوض وجه,3f8e1d44-c2e4-cecd-ff29-48dc418eba21,198.000,380.000,t,,310002637
PE30592,مشمع ثقيل 3 * 4,الشركة العالمية للتصدير و الإستيراد,,التغطية والحماية,4db58ef5-0e02-ae07-fc14-5629c40b7689,18.600,30.000,t,,210004110
ARSB80711,رقبة خلاط متحركة كروم,ليفرنو هوم,P-IX 38701/IIO,ملحقات خلاط,1e40627e-ea09-d325-6c11-fb6c068c423e,10.000,20.000,t,,310003819
WS10814,مقعد معلق تورنيدو أسود,ب.أمور,LT-052E-UQ3-MB,مقعد معلق,77d76dcb-7fe6-a4b4-4998-83b869291b06,565.000,850.000,t,,310004235
PA30491,مسدس سلكون حراري,الشركة العالمية للتصدير و الإستيراد,,مسدس الغراء,4db58ef5-0e02-ae07-fc14-5629c40b7689,9.500,20.000,t,,210004007
VP20484,حوض وجه فوق الرخام أبيض 41.5 سم,ب.أمور,SH-8221,حوض فوق الرخام,56855bde-1190-92a2-afb0-419a9650977f,103.000,200.000,t,,310003555
LG40402,حوض وجه برسلين مع رف 80 سم,رويال,2716,حوض وجه برسلين,f68c4a72-8eb2-7563-07ad-b344ff9fe960,485.000,850.000,t,,210004160
ARSB80989,شطاف ظغط مجرح مع طوبو كروم,اي ار بي,030101,شطاف,dd2fc8ac-5717-c00a-07b0-627c341c4a46,77.000,150.000,t,,210004851
PS21119,علاقة مناشف كروم,ليسو,wl72,علاقة مناشف,f68c4a72-8eb2-7563-07ad-b344ff9fe960,195.000,360.000,t,,310004622
CC10365,كولة فواصل 032,kalekim,CAPPADOCIA BEIGE,كولة بلاط أرضيات,96788f75-aca7-6778-39d6-9ded903609dd,35.000,42.000,t,,210004809
EG30882,حوض مطبخ جرانيت بيج78*50 فردي,ب.أمور,Sousse,حوض مطبخ جرانيت,0b31d558-d145-3aaf-232e-dad3cc8669b6,555.000,880.000,t,,310004336
PE30057,طلاء زيتي لماع داخلي و خارجي 100 غ رمادي فاتح,سوتينول - الغزالة,طلاء زيتي,الجدران والسقف,4db58ef5-0e02-ae07-fc14-5629c40b7689,2.950,10.000,t,,210003376
ML30137,مرايا حمام مع إضاءة لد 100*80 سم,سانيتاري ويرز,9048,مراية مضيئة,f68c4a72-8eb2-7563-07ad-b344ff9fe960,195.000,350.000,t,,310003213
