id,sale_id,product_code,product_name,qty,unit_price,line_discount,discount_text,line_total,unit_cost_at_sale,old_id
2fd77e78-0a62-3c8f-342a-b60d9321575e,ef89141d-6e71-3a01-ad23-7f9f4f9a51f9,EL50099,لامبة لد 20 وات,2,6.500,0.000,"",13.000,4.750,210012848
de63ca97-d63d-d372-8731-35c80f4c1409,ef89141d-6e71-3a01-ad23-7f9f4f9a51f9,EL50095,لامبة لد 15 وات,1,7.000,0.000,"",7.000,4.250,210012847
d9348d1a-9563-5edd-ce32-22578399346c,8074de20-07ab-ef35-be17-c58a5a10108e,RA20026,كواردة 32 سن خارجي,4,30.000,0.000,"",120.000,17.575,210023782
721f0b44-d52e-74dd-dff5-39760ea137ab,9b5b6c41-aa82-803c-b769-e8d1d2857c32,99999,ملحقات مواد صحية,1,25.000,0.000,"",25.000,0.000,210014286
9d2fb5ca-fefa-82e4-3ab9-acf37fcfd0a5,ff37419b-29a7-a554-1e18-0c4082ed2112,ARSB80262,قلب خلاط كبير,1,30.000,0.000,"",30.000,16.000,210014545
752895ed-e7e7-eb82-40da-60868c70332f,fc91eb3b-d4eb-84c3-ec44-43c1e6415c9a,PS20118,علاقة مناشف زوجية كروم,1,140.000,0.000,"",140.000,95.000,310009441
721c3586-aa6b-33f7-14f8-182f79d51899,55a1d266-7191-e995-e4cd-69ee6c984e3a,PA30489,مفتاح زڨنالي (9 قطع),1,22.000,0.000,"",22.000,14.750,210008172
fd4d54ec-d298-c621-89bf-bccd22a637aa,70af361b-c638-08f2-be79-2c09efd9c521,ML30225,مرايا حمام مع إضاءة لد 60*80سم,1,160.000,0.000,"",160.000,85.000,210012858
83ce951c-cc64-6315-9dc5-50c583e13948,70af361b-c638-08f2-be79-2c09efd9c521,RO10019,مسكر زاوية  ''1/2 * ''1/2 كروم,1,35.000,0.000,"",35.000,21.000,210012857
667838ee-a126-3337-3628-ae875746106e,70af361b-c638-08f2-be79-2c09efd9c521,ARSB80089,طوبو شطاف 120 سم كروم,1,50.000,0.000,"",50.000,26.000,210012856
eff7c383-b4f7-4080-d8ac-133fff48c920,70af361b-c638-08f2-be79-2c09efd9c521,MD20011,خلاط دوش كروم,1,260.000,0.000,"",260.000,175.000,210012855
3c8d8480-a76c-a541-08c0-fbec3da1e9f8,ac58da43-3d8b-c10b-2afa-0f7493bb632e,MC10224,سرفنتينة ضغط  15 سم * 15 سم كروم,2,65.000,0.000,"",130.000,35.460,210012860
15a1bd10-ca94-cfc5-0c5b-a9628bba543d,8074de20-07ab-ef35-be17-c58a5a10108e,RA20022,"مثلث 32* 3/4"" سن داخلي",1,15.000,0.000,"",15.000,8.170,210023786
cea6b32d-2014-a3e4-b284-c0f7df6acfc9,32379358-b933-4349-e1b1-76990d4d788e,WS10168,مقعد معلق رايملس أسود,1,840.000,0.000,"",840.000,565.000,310011315
63461f5a-1736-3c3b-6082-0786f4cd745a,0ddab1d5-2f01-3fe9-8ca0-eec05064bf5c,PE30094,ورق سنفرة قماش رقم 180,4,6.000,0.000,"",24.000,3.375,210008174
87e4263d-a3fe-432d-22eb-45452ceaa6c7,ac58da43-3d8b-c10b-2afa-0f7493bb632e,AASB30043,رف زجاجي كروم,1,130.000,0.000,"",130.000,68.000,210012859
3729c84a-6c53-64cc-9199-0a6954dd95ef,2eb17dea-6257-8b2c-1f5a-c8a26270c635,LG40101,حوض وجه برسلين مشطوف مع رف 60,1,580.000,0.000,"",580.000,440.000,210012851
06c8038d-f6cf-e240-fa01-6a87cea3bdab,2eb17dea-6257-8b2c-1f5a-c8a26270c635,ML10381,خلاط حوض وجه  كروم,1,145.000,0.000,"",145.000,85.000,210012850
aadae0e7-bc40-613f-499e-1a1bd965a616,5dd4259b-fa2d-5e40-d76d-4c207762418d,EL10818,حوض مطبخ ستانلس ستيل منظومة دائري بيانو 304 75*46 أسود,1,700.000,0.000,"",700.000,599.167,210012861
d6266c0f-40ea-f1d1-7291-5b15ab92baac,f5a9d3a6-79bb-9f85-e5a8-2fa4a9ff6f6a,PS20006,علاقة مناشف كروم,1,90.000,0.000,"",90.000,48.000,210012862
0abf5524-0046-c90a-e3da-5071a6abc904,5e9b3c79-638a-8d2d-af28-3f2cf625610e,ATWC50246,رجسترو مقعد أرضي مائل 3 سم,1,10.000,0.000,"",10.000,6.750,210012864
07865960-f906-de13-cfe2-0ae504f051ad,bb0e9347-35aa-2994-9441-820db0b0ea78,PLSA0002,وردة كروم,4,8.000,0.000,"",32.000,1.000,310010056
d66a4786-5c63-35c2-e3f7-c4c7eb282af6,8074de20-07ab-ef35-be17-c58a5a10108e,PA30496,بونتة 12 * 160 مم,1,6.000,0.000,"",6.000,2.450,210023787
2341a365-d0bc-7820-15bc-66c073f4f185,072f7a38-eac2-3d24-0a89-370b8c217e7d,ALVM50240,مثبت حوض الوجه,1,5.000,0.000,"",5.000,3.000,310010070
312f35c2-4e0f-518c-22f6-023e6b8b7bd1,d3dcce3a-2dfe-a620-0225-f4413988ca44,ARSB80200,طوبو دوش 150سم كروم,1,45.000,0.000,"",45.000,32.000,310010078
1c3b5591-bec8-710b-aba5-23b90f7d5cd4,8b7676b1-3c65-5e3f-991a-aac0657ef431,MD20024,خلاط دوش كروم,1,300.000,0.000,"",300.000,198.000,310015426
bc40a20b-1010-8b1b-d496-d5b48f7962b6,0ddab1d5-2f01-3fe9-8ca0-eec05064bf5c,PE30093,ورق سنفرة قماش رقم 120,8,5.000,0.000,"",40.000,2.228,210008173
ba9ece23-b016-f128-6203-086643c9ff8d,5e9b3c79-638a-8d2d-af28-3f2cf625610e,WP20478,مقعد أرضي ملحوم ذهبي مخطط,1,870.000,0.000,"",870.000,547.000,210012863
ffec0b95-5b92-fdb5-d311-3b0509c59528,833c4cc2-3769-c627-8681-3e1786a3ca72,CD40542,مسطرة دوش زوجية مع خلاط كروم,2,450.000,0.000,"",900.000,250.000,310010574
1ce3b05f-a877-fd72-8040-3a3d2c458bd5,29eb730a-d27f-1f2a-d82a-8dc77153b769,MC10653,سرفنتينة 15 سم * 15 سم أسود,1,120.000,0.000,"",120.000,50.000,310010892
60a97f84-1ea2-4508-63bb-476de803202f,d247da66-d71a-0ca9-be55-8cc0f55eb893,AECU50099,سيفون حوض المطبخ رأس كبير,1,25.000,0.000,"",25.000,30.000,310010893
9000d57e-6da4-9fdd-dd23-a7c042f391f6,4acf6abd-1fd0-c9df-fad9-8d7e0074d6d0,ARSB80171,سماعة دوش مع طوبو كروم,2,110.000,0.000,"",220.000,78.000,210012868
d158f386-6aba-121f-c269-0e7936902390,2608a697-e88d-9a3e-c722-3d04fb25f4f0,PA30046,كيس فارغ أبيض,1,1.000,0.000,"",1.000,0.800,210012869
e9de58e4-f303-f823-52b6-ad6cb9796534,8074de20-07ab-ef35-be17-c58a5a10108e,RO10250,حنفية 3/4,1,55.000,0.000,"",55.000,35.000,210023789
5beb6047-fc34-79a4-73d0-b9fdb041af2e,011bd8b4-784e-5aee-e8dc-7a084fa70a1b,PE30427,موس فرش 18 مم,1,5.000,0.000,"",5.000,1.917,210008176
8cd7be08-b96f-9cd6-322a-814b81424d52,533eddfb-ef39-4716-4634-056e144aaecc,PE30246,فوم 750 غرام,1,18.000,0.000,"",18.000,13.250,210012870
744d1576-2b73-bf40-6c7d-e2503cfe8e41,db09abfc-46f8-589a-61ef-81aaea32aef8,PE30496,طلاء مائي داخلي 18 كغ الكلمنجارو اقتصادي,1,55.000,0.000,"",55.000,49.400,210012871
06bd312f-6ea9-a7b2-b60c-cc2df076d31d,c1d353be-bfee-d87a-fe1b-108886ea7584,CC10342,كولة  180غ,2,15.000,0.000,"",30.000,9.000,210012872
36692db5-57a9-d6ad-1053-c7f198a306b7,833c4cc2-3769-c627-8681-3e1786a3ca72,ML10521,خلاط حوض وجه  كروم,2,90.000,0.000,"",180.000,45.000,310010573
d0f4a707-bdaa-cea1-f093-9e2ff187f15b,b6a471e9-9b31-ccfa-526c-f51c2529952f,EL10387,حوض مطبخ ستانلس ستيل   304 75 * 45 سم,1,780.000,0.000,"",780.000,510.000,310010580
71d6b3e4-1bc1-b093-a7a3-700112353777,a1a6efe1-4d23-48ec-3a5d-32efc7f5709e,EL10818,حوض مطبخ ستانلس ستيل منظومة دائري بيانو 304 75*46 أسود,1,750.000,0.000,"",750.000,599.167,210012874
6bfa63c4-0b61-e4c3-2586-9b38cf93b828,987611a0-f0f2-c1b9-cb0d-bdf9b5a25b9f,RA30384,ديسكو جرانيت 4.5'' 115 مم,1,10.000,0.000,"",10.000,5.500,210012876
8e505377-48a0-ede8-a2a9-3ee40b09d80e,0eaea1b2-d04f-c270-4cbd-eaff69e02cfe,PS20006,علاقة مناشف كروم,1,90.000,0.000,"",90.000,48.000,210012878
9c377c29-e4af-b0e1-7eef-1ecc94f2b673,0eaea1b2-d04f-c270-4cbd-eaff69e02cfe,ML30372,مرايا حمام مع إضاءة لد 80*60 سم,1,220.000,0.000,"",220.000,105.000,210012877
faed2587-c5ee-7472-05b0-ebeb7e26531e,8074de20-07ab-ef35-be17-c58a5a10108e,MC10439,غطاء غرفة تفتيش 60*60 فايبر اسود,1,75.000,0.000,"",75.000,63.000,210023791
e08f5871-28b3-0fa5-9aa5-e33dbcca3b00,891465c7-fd87-33a3-0882-07055a02acc5,PE30193,لصقة طلاء 45 مم,6,4.000,0.000,"",24.000,2.000,210012879
61a4906f-8ea2-1297-b9d0-281d51b955d3,1b4e502b-21c3-278f-ec0b-967a1df4cff4,EL50101,لامبة لد 10 وات,1,5.000,0.000,"",5.000,2.750,210012881
4fe680b9-0c1d-8210-9887-2c79dab2f7d6,1b4e502b-21c3-278f-ec0b-967a1df4cff4,EL50796,برتولامبه بدون تامينه,1,5.000,0.000,"",5.000,3.000,210012880
bf1be162-e705-caf7-187a-61cbeb2d03c8,e155ea5a-c502-07c5-48e0-a84eff7011bc,PE30220,"سكينة تغليف  1.5"" 3.8 سم",1,5.000,0.000,"",5.000,3.250,210012884
fcee5772-a194-7c32-9bfd-e17775496e89,df74dbfc-dfa4-16c4-6569-92474ab295ea,ARSB80241,كسكاس دوش مربع 200*200 مم كروم,1,200.000,0.000,"",200.000,155.000,310009863
dd39d2bc-6f45-3665-0c66-c847e3f042d7,50a15f83-4b43-f366-a9c3-0516cbd220c3,ALVM50820,رأس سيفوني ذهبي,1,60.000,0.000,"",60.000,23.000,310009866
242c3f6c-8f7a-cdae-a794-75fb9b57e75b,bd2a2e89-a7c7-2142-05a6-a47e3c7d2c5c,ATWC50314,صندوق طرد مدفون بتارية مع زر مربع 9 لتر,2,770.000,0.000,"",1540.000,690.000,210012889
04f019a2-9057-de61-167b-f88828f6562a,ea62a1d4-057c-d122-4b14-400376e63ee6,RO10019,مسكر زاوية  ''1/2 * ''1/2 كروم,1,35.000,0.000,"",35.000,21.000,210012897
70146be1-4620-8eb7-c732-b1bda4dd98fc,8074de20-07ab-ef35-be17-c58a5a10108e,PA32453,بونتة 8 * 160 مم,1,6.000,0.000,"",6.000,1.850,210023793
93ba1ec0-e40a-be6c-18a9-556ff42f50f9,20ad89ae-5914-d507-7bec-fd16ae0c3d3c,ARSB80368,سماعة دوش مع طوبو كروم,1,70.000,0.000,"",70.000,44.000,210010895
7edf0a7a-c846-89ab-62ae-93d4136b7e0d,54f44632-88da-1c2f-ab8b-86d18ace3709,ML10011,خلاط حوض وجه كروم,1,1150.000,0.000,"",1150.000,615.000,310014789
e66a1c0b-89a5-415a-d166-922646a85aab,011bd8b4-784e-5aee-e8dc-7a084fa70a1b,PA30362,متر 7.5م,1,28.000,0.000,"",28.000,18.500,210008175
a69abf2e-c7a6-9a03-4bb7-08a3c6c17d26,39002082-0b0e-e33f-2d21-f1a00243fd7b,PE30194,لصقة طلاء 27 مم,10,3.000,0.000,"",30.000,1.150,210012900
75b6a277-3f96-c181-822a-e89f20dab145,0805f8df-f626-5c10-5f60-00ec361a5004,WA40474,غطاء مقعد موطو أبيض,1,75.000,0.000,"",75.000,27.500,310009868
3965d082-d4a0-1c6e-d9a5-b98d5a59b062,bc635f10-1959-7923-400a-8ecd59fd6d72,AASB30056,صابونية كروم,3,85.000,0.000,"",255.000,59.000,210012782
101bf986-dacc-9cff-803d-4973097b0490,49763de9-bb3e-977e-e58a-16757b298662,RA30009,"كوربة 4"" 87.5°",2,25.000,0.000,"",50.000,13.500,210012909
2d500ea9-0445-6ed5-d71e-310bcd2ecaf5,f5d1122e-8fe8-0c61-081c-b18057b4fe8c,ART0030,قصبة دوش مربعة 45 سم كروم,1,80.000,0.000,"",80.000,56.000,210012891
1ad36020-9c25-251a-0c89-c40f324e37db,3f50b7f4-8259-e92e-7194-9b989723ce85,ARSB80275,كسكاس دوش مربع 250*250 مم مع قصبة كروم,-1,150.000,0.000,"",-150.000,59.000,210012893
422d1fd0-819c-b4fd-a98f-f3c5825984f0,e462de5d-fc7e-fa93-86c2-de2afe1d7a4f,PA30046,كيس فارغ أبيض,2,1.000,0.000,"",2.000,0.800,210012894
89d0e353-61b8-1cf2-8bb5-f3a711a2de05,ea62a1d4-057c-d122-4b14-400376e63ee6,SI10136,سلكون  280 غرام شفاف التاج,1,8.000,0.000,"",8.000,5.750,210012899
d5687d76-23dd-2b70-dea1-a3ddbdab9502,9aa53934-66d6-e3e8-2e27-261c7d1abe81,ME10015,خلاط حوض المطبخ شجرة كروم,1,380.000,0.000,"",380.000,245.000,310011333
1d2e50f8-7408-da20-a839-8206f9fd17d2,e8a3a3cb-79c3-c69c-e738-755cc126249c,PLSA0130,مطول 1/2*20 مم كروم,1,9.000,0.000,"",9.000,6.400,210020505
a8261bb3-4fd4-4a1f-7fe1-f3252779cf67,0239f703-c9fd-7c6b-08d1-31999b1d1191,AECU50037,رقبة خلاط حوض مطبخ,1,40.000,0.000,"",40.000,24.000,210014372
5105cf99-a959-73c1-1f84-3d96f08165be,fbd72636-7f78-31ad-c3f9-5469fbddd37f,PLSA0241,مطول  15 مم كروم,5,7.000,0.000,"",35.000,4.200,310010214
f49c3281-d341-225a-e434-5442c7bea517,f5af349a-b893-2fce-9523-a41f209b6404,MDE50024,خلاط دوش مدفون كروم,1,450.000,0.000,"",450.000,325.000,310012220
5c5d9b2a-c64a-6341-50d6-35d523aca515,ea62a1d4-057c-d122-4b14-400376e63ee6,PE30377,اسمنت ابيض 1كغ,1,2.000,0.000,"",2.000,0.880,210012898
02030622-dee4-9779-6bc8-d36939b175b2,69279554-4e8e-acc0-e74e-e54a77f79d8c,AASB30048,صابونية كروم,1,90.000,0.000,"",90.000,50.000,210014356
f2b83705-41e5-b384-713d-219b082ca516,6f878f95-bce0-2992-600e-be20bdecec01,PE30485,موس فرش 18 مم بالغيار,1,10.000,0.000,"",10.000,7.500,210012912
62024a1b-135f-c246-c7cd-a3494183aece,c97d31b5-2d56-1c52-465b-f3b844dbc737,RA30535,ديسكو سريع4.5 بوصة حديد,1,8.000,0.000,"",8.000,2.450,210023794
f7902d8b-e9b7-10f1-f703-e906a66951b5,a3425714-eee2-fa84-0275-f2a9be5a2764,PA30337,ماكينة سلكون,1,30.000,0.000,"",30.000,22.500,210012913
b7a5b14b-2354-978c-445d-f2095f9678cf,50a15f83-4b43-f366-a9c3-0516cbd220c3,ML10763,خلاط حوض وجه  ذهبي,1,220.000,0.000,"",220.000,105.000,310009864
2b9a0512-2b8a-535d-20ee-b4ac10f98ad8,7713244c-c898-f4ab-0ce4-ce8b07a02e48,PA30232,ڨنبالي,1,45.000,0.000,"",45.000,35.000,210020608
84616c48-d803-fd90-c51b-d556cb5c0ae9,fcd707b7-b307-bdc9-5aee-311d1b691f72,AASB30102,موزع صابون كروم,1,50.000,0.000,"",50.000,20.000,310010135
897d1a8c-dd1a-20bc-96d0-538faf452468,dc43806f-2913-a41f-ea52-800380a9e417,ALVM50809,سيفون حوض الوجه كروم,1,320.000,0.000,"",320.000,170.000,310014108
706599ea-c48b-67f8-77c8-8c13b9778251,2cf8b42f-34cb-830f-32a0-ee69d47fed1c,CD40236,مسطرة دوش مع خلاط كروم,1,600.000,0.000,"",600.000,385.000,310010604
07a3b7a2-c37e-8873-f45d-2122579f1ce5,c72fff42-3f2f-ab87-e741-bf8515307613,ME10035,خلاط حوض المطبخ شجرة كروم,1,280.000,0.000,"",280.000,190.000,310010228
06d346ff-93fe-c35a-4121-f3c2360faf51,3dfa7d4b-88ce-ba57-d160-3680b619d4b3,MD20524,خلاط دوش كروم,1,110.000,0.000,"",110.000,65.000,310010607
ce95cb5b-ef2f-8221-f7c7-225dff30d463,3dfa7d4b-88ce-ba57-d160-3680b619d4b3,MT30522,خلاط شطاف كروم,1,60.000,0.000,"",60.000,48.000,310010606
edc7cbdc-1074-baf0-97d2-e1024e6c3058,3dfa7d4b-88ce-ba57-d160-3680b619d4b3,ML10520,خلاط حوض وجه  كروم,1,100.000,0.000,"",100.000,55.000,310010605
6d2cbf62-c6e3-350f-9445-a958c32c1a5e,f91c66dc-0ecd-2998-b67d-f29d733679be,ALVM50397,رأس سيفوني رخامي,2,60.000,0.000,"",120.000,24.000,310010906
61a8ad88-4cbb-15b1-c1c4-704605700d73,f91c66dc-0ecd-2998-b67d-f29d733679be,FAB0100,تصنيع قاعدة برسلين,1,1300.000,0.000,"",1300.000,650.000,310010882
c7148b09-8145-3636-0010-a749a9ba5f55,0b545557-55dc-870d-eec0-dae237d1bb96,ALVM50430,رأس سيفوني رخامي,2,90.000,0.000,"",180.000,52.000,310016383
47c0a28d-947e-2a51-8a37-295cb13e79f2,69279554-4e8e-acc0-e74e-e54a77f79d8c,BAI10293,حوض استحمام بانيو 150*70*53 سم,1,1420.000,0.000,"",1420.000,1047.500,210014369
25b5b736-9bfd-49a6-b389-07db68dcfb29,9c168e57-5aea-9ec1-2c29-17679cbf6aff,RA20023,"مثلث 25"" لحام",2,3.000,0.000,"",6.000,0.912,210019788
a38742d1-6b58-366f-b88a-17e102badf2f,32379358-b933-4349-e1b1-76990d4d788e,ARSB80716,شطاف ظغط مربع مع طوبو أسود,4,200.000,0.000,"",800.000,95.000,310011338
74a398f3-4252-1c7c-988c-f42825ca623e,4b600523-ecf5-de23-2f2c-4d57d70d84d7,CD40102,مسطرة دوش زوجية كروم,1,270.000,0.000,"",270.000,255.000,210014383
5b9bed4d-1353-cfc3-d6cd-4cad3088e75a,e846e4a0-8536-071c-0df7-d0bb2f507e59,ML10381,خلاط حوض وجه  كروم,1,150.000,0.000,"",150.000,85.000,210008188
e4e46c3f-b22b-c6b3-ecce-1197d60bed84,4b600523-ecf5-de23-2f2c-4d57d70d84d7,AASB30021,رف زاوية كروم,1,80.000,0.000,"",80.000,46.000,210014384
202b6f98-5c23-cdce-7bf2-83815e9285b7,5d7484c9-52ae-53b9-cb05-0480fcb1e858,WS10553,مقعد معلق راما أبيض,2,450.000,0.000,"",900.000,310.000,310010498
bc08a224-6bb0-c987-8224-4620e2a8bdfa,5d7484c9-52ae-53b9-cb05-0480fcb1e858,RA20036,مواسير 25'' 4 متر,10,27.000,0.000,"",270.000,20.000,310010483
0db9ab9f-9afc-94cf-eecd-2dd730642a20,18756c5a-8885-bee7-bddb-db65d97aace3,PLSA0237,وردة كروم1/2,4,6.000,0.000,"",24.000,4.750,210012941
bfc25737-cb3f-4073-a7f5-008763f8a3ac,1226a968-2898-8343-d083-80f0816c5214,RFP1140,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 80سم",1,20.000,0.000,"",20.000,12.500,210012911
82ee1d1e-b3b5-64e3-f4b1-3aeafd9e82be,1226a968-2898-8343-d083-80f0816c5214,RFP1430,"فسيبلي "" 1/2 ذكر * ""1/2 أنثى 50سم",1,25.000,0.000,"",25.000,12.750,210012910
990e9df7-f4e7-a7e8-2e22-f3ca9a4de60a,4b6c8747-66d2-145d-7c62-a82112ce0ffa,PA30391,موس منشار وجهين 30 سم,1,2.000,0.000,"",2.000,0.600,210012914
9d88cd4e-7423-53c6-fb72-fdde7d3a24c7,0b545557-55dc-870d-eec0-dae237d1bb96,ALVM50428,سيفون حوض الوجه كروم,2,250.000,0.000,"",500.000,165.000,310016384
cc025748-73e2-4726-fb59-c0404bfad313,a3e59765-4594-5383-cd02-e5b1586a3464,ARSB80164,سماعة دوش مع طوبو كروم,1,40.000,0.000,"",40.000,25.000,210014390
274cee94-f0fa-0d0d-e340-0bda1fb269db,4b600523-ecf5-de23-2f2c-4d57d70d84d7,MA20122,خلاط حوض المطبخ سحاب كروم,1,340.000,0.000,"",340.000,208.000,210014382
d6c4ce94-84ed-847f-8377-c72b53c6b6fa,5e97af6a-6694-d8b9-4fe3-809320c24494,RA20013,"وصلة 25"" لحام",6,1.500,0.000,"",9.000,0.523,210008178
032c5c14-3f64-fa9e-12e8-6d0adc8d2e82,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ARSB80004,مخرج شطاف كروم بالعلاقة,2,175.000,0.000,"",350.000,80.000,210012935
f3014b9f-d33d-2266-eae8-ede53261d0c8,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ARSB80445,مصب دوش قصير بتحويلة كروم,1,380.000,0.000,"",380.000,295.000,210012933
3873a7ba-9f10-f410-c727-034f9b587363,5e14b76d-25df-7f8b-bf50-8f3c1edb048c,AETS20004,تفلون 19 مم * 15 متر * 0.20 مم,1,10.000,0.000,"",10.000,4.919,210012942
79b26198-2efb-3987-ad29-3fdd9239f7e8,9e6bf1f9-23c5-9df8-a952-7af4200b8925,PA30435,ڨوانطي,1,10.000,0.000,"",10.000,4.550,210012943
32670b7e-0e31-253c-b36e-01e9140a827d,85a911a2-e34d-c907-b4c7-79f69e6d8421,ARSB80882,وجه خلاط شطاف مدفون كروم,2,160.000,0.000,"",320.000,45.000,210012800
d081bf85-bcdc-fd36-25fe-033f6f07afd4,edf946dd-76a9-ff99-5f9d-0c762e00ca94,VS10123,حوض وجه معلق -75 سم,1,550.000,0.000,"",550.000,395.000,210012920
368f9d2f-0280-2dfa-ce0b-5a6ad5dc7e59,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ML30545,مرايا حمام قوس مع إضاءة لد 60*100 سم,1,200.000,0.000,"",200.000,100.000,210012940
a038ea7b-5a30-a981-2e60-f69624480197,edf946dd-76a9-ff99-5f9d-0c762e00ca94,CE10264,سخانة 50 لتر,1,640.000,0.000,"",640.000,575.000,210012930
648ee693-8852-e5b0-fa0b-b64d7b6f8d83,0b545557-55dc-870d-eec0-dae237d1bb96,MA20923,خلاط حوض المطبخ سحاب كروم مطفي,1,300.000,0.000,"",300.000,160.000,310016385
2b9147d1-0408-57e4-77d5-3bec318aa479,0b545557-55dc-870d-eec0-dae237d1bb96,ML10766,خلاط حوض وجه كروم,2,650.000,0.000,"",1300.000,395.000,310016386
0d3e666f-4511-86d9-dff5-6c3c7aa982ca,5e97af6a-6694-d8b9-4fe3-809320c24494,RA20036,مواسير 25'' 4 متر,10,25.000,0.000,"",250.000,20.000,210008177
391969f1-590c-1881-5759-06ec455af7f0,edf946dd-76a9-ff99-5f9d-0c762e00ca94,CE10265,سخانة 80 لتر,1,700.000,0.000,"",700.000,590.000,210012929
70f6cdfb-1d56-0c8f-9867-d078b91753f9,edf946dd-76a9-ff99-5f9d-0c762e00ca94,RA20582,"مخفض قومه 1.5"" * 1.25",2,7.000,0.000,"",14.000,2.750,210012927
937e3ba9-44d9-9220-5027-b9ab4f592540,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ML10017,خلاط حوض وجه كروم,2,230.000,0.000,"",460.000,148.000,210012923
1d80d941-c6d7-cd64-8732-50bd53bc8595,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ALVM50288,رأس سيفوني كروم,1,120.000,0.000,"",120.000,68.000,210012922
17d1cc0b-e722-78bf-707f-bcee0f774b84,edf946dd-76a9-ff99-5f9d-0c762e00ca94,ALVM50870,سيفون حوض الوجه كروم,1,270.000,0.000,"",270.000,165.000,210012921
2d3f6cf8-7f15-ca1c-1623-b63aea04f460,9f22534f-6b78-0810-5c00-853ba7c3e669,PE30274,لصقة مع مجفف 300 مل,1,20.000,0.000,"",20.000,12.000,210012946
f20e77f0-85a6-1d12-4732-91069a70b1e9,9f22534f-6b78-0810-5c00-853ba7c3e669,PA30056,بونتة 6 * 16سم,1,5.000,0.000,"",5.000,1.950,210012945
a8599536-fb7f-eabd-5047-5eb56672bb89,fa61ad5e-545e-bdbe-0d3f-466b1cfc5476,CD40016,مسطرة دوش زوجية كروم,2,175.000,0.000,"",350.000,110.000,310011039
3a1292bf-a5b3-a39d-42f2-40b1090c0b6a,6f4c0a70-6d9f-bb9c-2b37-dbd8dae7fab7,RA20040,"مخفض 32""* 25"" لحام",2,6.000,0.000,"",12.000,0.817,210022772
fd26f7c1-84b4-4a4a-a9d9-a5aa44833ef7,f91c66dc-0ecd-2998-b67d-f29d733679be,ML30520,مرايا حمام مع إضاءة لد 100*70 سم,1,150.000,0.000,"",150.000,110.000,310010887
f46dcb08-08ed-a35b-6f42-b05a7a34beda,f91c66dc-0ecd-2998-b67d-f29d733679be,VP20483,حوض وجه فوق الرخام أبيض -40*30 سم,2,200.000,0.000,"",400.000,103.000,310010886
2755897a-436d-def4-2017-b8fcaaca9d47,f91c66dc-0ecd-2998-b67d-f29d733679be,ALVM50032,سيفون حوض الوجه كروم,2,120.000,0.000,"",240.000,78.000,310010885
49e1e6e0-2852-2022-0228-4c345fc29cae,f009a064-d05a-80d9-bbe0-ee2e3755fa06,WA40479,غطاء مقعد سداسي أبيض,1,80.000,0.000,"",80.000,29.000,310014377
4edfdc98-e793-e7b2-5714-90d712e51e15,f009a064-d05a-80d9-bbe0-ee2e3755fa06,SA10650,طقم اكسسوار أسود,1,200.000,0.000,"",200.000,100.000,310014378
c175b541-6b68-aab2-36b3-82551a52220f,f009a064-d05a-80d9-bbe0-ee2e3755fa06,ALVM50819,رأس سيفوني اسود,1,70.000,0.000,"",70.000,25.000,310014380
d15879b1-0def-e981-8722-3c5341c5bdfe,f009a064-d05a-80d9-bbe0-ee2e3755fa06,WP20159,مقعد أرضي ملحوم سداسي أبيض,1,600.000,0.000,"",600.000,435.030,310014371
6f257110-bcdc-e7b0-a410-4b161d2f4c6d,5d7484c9-52ae-53b9-cb05-0480fcb1e858,RO10286,مسكر زاوية  ''1/2 * ''1/2 كروم,4,35.000,0.000,"",140.000,23.750,310010494
ae811600-45b3-b748-74fe-367eeb96609d,32379358-b933-4349-e1b1-76990d4d788e,ARSB80790,وجه خلاط شطاف مدفون اسود,4,290.000,0.000,"",1160.000,150.000,310011340
42772867-a527-67f1-7074-7be5fc50d7d4,32379358-b933-4349-e1b1-76990d4d788e,ARSB80787,وجه خلاط دوش مدفون كروم,2,380.000,0.000,"",760.000,175.000,310011341
b17fb68b-1fd7-aac3-e59b-34a88df0592e,35b6f4b5-ff94-c9a6-dcc5-698842244362,ML10016,خلاط حوض وجه كروم,5,500.000,0.000,"",2500.000,295.000,210010794
16ececa3-c2cb-c085-834f-4ca877352387,50641542-1df2-4a99-72d9-0c64c904ebeb,ARSB80316,مخرج شطاف مع علاق كروم,1,70.000,0.000,"",70.000,28.000,210014331
722b1150-0da6-0b11-19f5-27d1c08e90c1,5e97af6a-6694-d8b9-4fe3-809320c24494,RA20010,"كوع 25* 3/4"" سن داخلي",1,9.000,0.000,"",9.000,5.320,210008182
5af45b64-f5e5-3b9c-1bc0-58ec1cff81ec,5d7484c9-52ae-53b9-cb05-0480fcb1e858,RA20033,"سنيسكا 25"" ليفة",2,20.000,0.000,"",40.000,15.533,310010492
b17362af-2536-47b6-8005-4ee5b047078f,3ef04db7-df19-548f-c40e-3549e1436554,PE30125,رولة طلاء 25 سم ديكور,1,25.000,0.000,"",25.000,18.000,210012846
